date,mandi_id,avg_rainfall_mm,avg_temperature_c,total_arrival_qtl
2026-04-25,MANDI011,17.6,32.611111111111114,463.39
2026-04-25,MANDI013,35.9,32.72222222222222,98.61
2026-04-25,MANDI016,22.7,33.1,694.8900000000001
2026-04-25,MANDI018,11.6,33.388888888888886,618.84
2026-04-25,MANDI027,43.434,27.38888888888889,77.71
2026-04-25,MANDI031,46.99,35.111111111111114,390.79
2026-04-25,MANDI033,21.75,29.022222222222222,589.67
2026-04-25,MANDI037,30.734,26.7,406.18
2026-04-25,MANDI041,39.9,29.1,102.56
2026-04-25,MANDI042,20.299,20.5,300.65000000000003
2026-04-25,MANDI043,29.21,22.1,743.54
2026-04-25,MANDI044,44.7,18.000000000000004,180.58
2026-04-25,MANDI048,,38.6,500.21000000000004
2026-04-25,MANDI049,36.55,24.38888888888889,734.5799999999999
2026-04-25,MANDI050,29.35,39.27777777777778,29.94
2026-04-26,MANDI001,31.241999999999997,30.062962962962967,434.4
2026-04-26,MANDI003,48.1,,300.48
2026-04-26,MANDI005,34.798,31.9,458.69
2026-04-26,MANDI006,32.258,32.27777777777778,57.39
2026-04-26,MANDI007,42.3,34.1,438.73
2026-04-26,MANDI008,32.0,27.555555555555557,426.56
2026-04-26,MANDI009,6.0,27.6,396.29999999999995
2026-04-26,MANDI013,47.3,,136.56
2026-04-26,MANDI017,7.7,21.0,380.3
2026-04-26,MANDI018,30.95,29.45925925925926,487.61
2026-04-26,MANDI019,43.7,30.1,306.89
2026-04-26,MANDI024,25.349999999999998,27.333333333333336,363.44
2026-04-26,MANDI025,34.0,17.22222222222222,38.67
2026-04-26,MANDI026,18.8,21.6,348.99
2026-04-26,MANDI028,8.8,28.05,384.4
2026-04-26,MANDI031,31.1,24.5,738.4300000000001
2026-04-26,MANDI033,23.926000000000002,31.244444444444444,582.03
2026-04-26,MANDI037,10.905999999999999,33.30555555555556,83.22
2026-04-26,MANDI038,42.5,,71.28
2026-04-26,MANDI041,44.9,19.88888888888889,380.7
2026-04-26,MANDI044,21.25,21.5,85.56
2026-04-26,MANDI045,39.25,18.344444444444445,26.94
2026-04-26,MANDI047,38.641999999999996,29.46111111111111,430.09
2026-04-26,MANDI049,18.7,,277.36
2026-04-26,MANDI050,25.6,33.72222222222222,433.28
2026-04-27,MANDI005,,28.000000000000004,467.56
2026-04-27,MANDI006,,27.27777777777777,552.0600000000001
2026-04-27,MANDI007,17.2,21.1,1236.23
2026-04-27,MANDI009,5.08,16.11111111111111,67.0
2026-04-27,MANDI012,17.6,16.7,301.84000000000003
2026-04-27,MANDI013,49.53,25.1,301.09000000000003
2026-04-27,MANDI014,,23.277777777777786,381.72
2026-04-27,MANDI015,12.064999999999998,34.5,889.0600000000001
2026-04-27,MANDI017,5.08,24.61111111111111,33.56
2026-04-27,MANDI021,26.5,31.5,724.1899999999999
2026-04-27,MANDI022,38.169999999999995,19.637037037037036,717.45
2026-04-27,MANDI025,7.7,38.61111111111112,484.07
2026-04-27,MANDI026,49.7,29.19444444444445,903.8999999999999
2026-04-27,MANDI027,43.2,31.0,381.38
2026-04-27,MANDI029,18.288,21.2,550.6300000000001
2026-04-27,MANDI030,29.4,24.388888888888893,426.47
2026-04-27,MANDI031,14.1,20.8,67.22
2026-04-27,MANDI037,18.542,,421.18
2026-04-27,MANDI039,16.5,29.505555555555553,579.1000000000001
2026-04-27,MANDI040,41.5,19.4,24.95
2026-04-27,MANDI041,,,46.38
2026-04-27,MANDI044,18.999,22.25,1102.31
2026-04-27,MANDI045,5.08,17.38888888888889,32.75
2026-04-27,MANDI047,,,210.31
2026-04-27,MANDI048,26.9,27.5,319.33
2026-04-27,MANDI050,48.00599999999999,21.77777777777778,375.2000000000001
2026-04-28,MANDI002,28.486000000000004,21.055555555555557,638.58
2026-04-28,MANDI003,26.7,30.61111111111111,412.11
2026-04-28,MANDI005,31.38,,466.53
2026-04-28,MANDI007,15.0,16.63888888888889,546.73
2026-04-28,MANDI010,27.8,32.3,234.5
2026-04-28,MANDI013,1.016,29.77777777777778,574.23
2026-04-28,MANDI016,21.55,27.6,760.8800000000001
2026-04-28,MANDI017,27.400000000000002,26.1,967.5
2026-04-28,MANDI020,17.971999999999998,32.78888888888889,559.63
2026-04-28,MANDI025,4.7,37.1,44.1
2026-04-28,MANDI027,29.718,29.5,162.24
2026-04-28,MANDI030,,26.8,882.19
2026-04-28,MANDI032,3.6,,298.67
2026-04-28,MANDI033,8.450000000000001,18.005555555555553,370.96
2026-04-28,MANDI037,34.1,32.3,800.04
2026-04-28,MANDI041,18.599999999999998,17.855555555555554,531.9
2026-04-28,MANDI042,41.9,37.0,301.40000000000003
2026-04-28,MANDI047,,,384.87
2026-04-28,MANDI050,7.0,32.0,437.58
2026-04-29,MANDI001,32.55,32.75555555555556,289.62
2026-04-29,MANDI002,,15.38888888888889,300.05
2026-04-29,MANDI003,43.1,,82.07
2026-04-29,MANDI004,47.2,34.6,509.37
2026-04-29,MANDI005,14.8,28.9,1787.1200000000001
2026-04-29,MANDI007,,27.6,218.45
2026-04-29,MANDI008,42.7,16.2,248.99
2026-04-29,MANDI009,6.8,30.144444444444446,734.97
2026-04-29,MANDI010,23.950000000000003,24.65,424.17
2026-04-29,MANDI011,15.704999999999998,20.15,203.8
2026-04-29,MANDI012,22.4,33.4,291.98
2026-04-29,MANDI017,39.2,28.5,458.04
2026-04-29,MANDI019,6.604,33.1,418.98
2026-04-29,MANDI020,19.05,31.8,371.41999999999996
2026-04-29,MANDI025,,33.5,24.14
2026-04-29,MANDI028,40.23933333333333,39.261111111111106,480.91
2026-04-29,MANDI029,17.0,34.611111111111114,562.32
2026-04-29,MANDI033,31.55,23.794444444444444,650.84
2026-04-29,MANDI035,37.599999999999994,20.055555555555557,126.56
2026-04-29,MANDI036,14.4,25.36111111111111,244.89
2026-04-29,MANDI037,16.0,38.7,312.37
2026-04-29,MANDI043,18.542,22.2,115.99
2026-04-29,MANDI045,,37.72222222222222,514.0
2026-04-29,MANDI046,26.6,23.22222222222222,440.3
2026-04-29,MANDI050,27.284999999999997,31.38888888888889,831.49
2026-04-30,MANDI001,48.768,20.3,153.59
2026-04-30,MANDI005,44.196,21.722222222222214,413.95
2026-04-30,MANDI009,19.4,28.266666666666666,58.69
2026-04-30,MANDI012,19.6,30.9,426.6
2026-04-30,MANDI013,,34.8,15.1
2026-04-30,MANDI017,19.717333333333332,26.961111111111112,283.78000000000003
2026-04-30,MANDI019,24.0,18.111111111111107,915.5899999999999
2026-04-30,MANDI023,27.647333333333332,26.75,419.8
2026-04-30,MANDI024,25.766666666666666,27.825925925925926,358.63
2026-04-30,MANDI025,35.748,31.61111111111111,364.79
2026-04-30,MANDI027,7.365999999999999,25.777777777777786,925.3100000000001
2026-04-30,MANDI030,6.604,25.055555555555557,562.26
2026-04-30,MANDI033,22.505,29.905555555555555,136.02
2026-04-30,MANDI034,32.1,27.8,403.81
2026-04-30,MANDI036,17.272000000000002,18.6,1384.25
2026-04-30,MANDI038,42.1,24.388888888888893,764.36
2026-04-30,MANDI039,36.512,30.4,406.61
2026-04-30,MANDI040,,17.61111111111111,456.5
2026-04-30,MANDI044,38.2,28.85,484.96
2026-04-30,MANDI046,26.6,32.6,254.33
2026-04-30,MANDI047,21.610666666666663,18.5,83.02
2026-04-30,MANDI050,15.2,39.6,143.23000000000002
2026-05-01,MANDI001,43.233000000000004,26.38888888888889,995.8
2026-05-01,MANDI003,31.3,21.6,649.99
2026-05-01,MANDI004,39.891999999999996,33.638888888888886,495.19000000000005
2026-05-01,MANDI007,,34.611111111111114,1091.69
2026-05-01,MANDI008,30.6,35.22222222222222,487.82
2026-05-01,MANDI009,2.794,30.888888888888893,309.16
2026-05-01,MANDI013,26.7,31.6,321.54
2026-05-01,MANDI019,7.966666666666668,32.85925925925926,259.0
2026-05-01,MANDI020,17.272000000000002,35.2,968.63
2026-05-01,MANDI021,9.675,38.9,1256.17
2026-05-01,MANDI022,25.654,34.7,348.11
2026-05-01,MANDI025,21.599999999999998,24.066666666666666,450.78
2026-05-01,MANDI026,10.399999999999999,33.50555555555556,969.3599999999999
2026-05-01,MANDI028,45.4,28.111111111111107,488.74
2026-05-01,MANDI029,17.981,26.3,1069.42
2026-05-01,MANDI036,42.545,20.35,1302.86
2026-05-01,MANDI037,22.825999999999997,25.938888888888886,48.57
2026-05-01,MANDI040,18.288,28.0,105.96000000000001
2026-05-01,MANDI041,22.352,25.005555555555553,906.46
2026-05-01,MANDI042,,18.0,210.34
2026-05-01,MANDI043,11.4,20.7,536.4200000000001
2026-05-01,MANDI045,26.416,17.2,125.88
2026-05-01,MANDI047,38.6,31.1,495.42
2026-05-01,MANDI048,38.9,25.27777777777778,457.94
2026-05-01,MANDI049,13.97,20.777777777777786,839.63
2026-05-02,MANDI002,9.1,27.4,486.73
2026-05-02,MANDI004,9.0,39.9,294.62
2026-05-02,MANDI006,5.588,,522.87
2026-05-02,MANDI010,10.8,33.22222222222222,99.19
2026-05-02,MANDI015,34.7,24.6,403.36
2026-05-02,MANDI018,3.556,32.1,481.86
2026-05-02,MANDI020,14.0,37.388888888888886,942.5899999999999
2026-05-02,MANDI023,0.6,,407.39
2026-05-02,MANDI024,11.556999999999999,32.9,493.52
2026-05-02,MANDI025,14.55,34.7,455.5
2026-05-02,MANDI026,38.1,28.255555555555553,773.22
2026-05-02,MANDI027,,38.8,755.05
2026-05-02,MANDI028,7.2,26.349999999999998,44.89
2026-05-02,MANDI030,30.758,26.162962962962965,333.40999999999997
2026-05-02,MANDI031,5.588,33.0,58.620000000000005
2026-05-02,MANDI032,1.1,,148.03
2026-05-02,MANDI033,39.45,38.44444444444444,486.75
2026-05-02,MANDI034,3.81,,47.38
2026-05-02,MANDI035,27.3,20.8,1228.2
2026-05-02,MANDI036,10.7,34.3,911.78
2026-05-02,MANDI038,3.0,37.6,446.34
2026-05-02,MANDI039,25.1,22.27777777777777,332.33
2026-05-02,MANDI041,20.411,32.294444444444444,888.62
2026-05-02,MANDI047,37.01466666666666,25.35,739.31
2026-05-02,MANDI049,6.1,38.9,414.58
2026-05-02,MANDI050,24.7,32.111111111111114,227.79
2026-05-03,MANDI001,,30.5,1463.92
2026-05-03,MANDI003,13.462,26.1,577.6800000000001
2026-05-03,MANDI004,32.794000000000004,29.099999999999998,279.19
2026-05-03,MANDI006,8.9,29.5,828.53
2026-05-03,MANDI010,5.08,26.3,496.76
2026-05-03,MANDI011,16.509999999999998,18.77777777777778,370.03
2026-05-03,MANDI014,22.12,25.0,433.67
2026-05-03,MANDI019,,16.0,396.14000000000004
2026-05-03,MANDI020,36.322,21.38888888888889,214.73000000000002
2026-05-03,MANDI021,41.9,21.2,750.0899999999999
2026-05-03,MANDI023,46.2,,474.08
2026-05-03,MANDI025,,23.72222222222222,299.49
2026-05-03,MANDI029,28.984,24.388888888888893,618.86
2026-05-03,MANDI030,31.0,21.6,126.78
2026-05-03,MANDI031,45.974,31.0,237.27
2026-05-03,MANDI035,40.894,27.2,144.33
2026-05-03,MANDI043,8.5,,336.43
2026-05-03,MANDI044,35.8,22.1,547.76
2026-05-03,MANDI046,43.57333333333333,30.083333333333336,26.17
2026-05-03,MANDI049,,34.6,35.78
2026-05-04,MANDI005,33.8,25.099999999999998,350.53
2026-05-04,MANDI010,19.342666666666666,31.292592592592587,456.0
2026-05-04,MANDI014,34.29,26.1,432.0
2026-05-04,MANDI017,45.35,23.25,303.89
2026-05-04,MANDI018,25.6,34.888888888888886,313.85
2026-05-04,MANDI020,22.450999999999997,28.85,17.44
2026-05-04,MANDI026,22.8,,910.74
2026-05-04,MANDI029,37.501999999999995,24.203703703703706,718.66
2026-05-04,MANDI032,43.9,29.77777777777778,1073.31
2026-05-04,MANDI033,8.3,36.0,373.3
2026-05-04,MANDI034,19.15,28.555555555555557,928.9300000000001
2026-05-04,MANDI036,23.048000000000002,37.27777777777778,308.56
2026-05-04,MANDI038,29.2,38.5,1049.51
2026-05-04,MANDI039,15.2,22.9,448.88
2026-05-04,MANDI041,35.4168,29.28,204.85000000000002
2026-05-04,MANDI042,28.298,33.35,103.93
2026-05-04,MANDI043,48.514,28.72222222222222,366.19
2026-05-05,MANDI002,24.15,29.7,528.21
2026-05-05,MANDI004,,39.7,34.33
2026-05-05,MANDI006,,24.61111111111111,921.8299999999999
2026-05-05,MANDI007,12.9,27.7,762.98
2026-05-05,MANDI008,10.182,19.144444444444446,139.65
2026-05-05,MANDI013,37.973,26.4,72.43
2026-05-05,MANDI014,27.5,15.4,401.3500000000001
2026-05-05,MANDI018,19.6,35.22222222222222,672.63
2026-05-05,MANDI021,23.491999999999997,17.7,498.64
2026-05-05,MANDI022,,25.222222222222225,477.04999999999995
2026-05-05,MANDI024,16.6,26.35,397.1
2026-05-05,MANDI025,13.716,36.5,66.29
2026-05-05,MANDI026,23.6,35.611111111111114,342.0
2026-05-05,MANDI027,7.619999999999999,22.11111111111111,232.06
2026-05-05,MANDI035,31.725999999999996,34.27777777777778,1036.67
2026-05-05,MANDI036,41.545,22.4,320.35
2026-05-05,MANDI039,10.7,32.22222222222222,637.9
2026-05-05,MANDI040,,37.5,628.76
2026-05-05,MANDI041,23.3,18.111111111111107,1342.3700000000001
2026-05-05,MANDI042,24.892,26.85,88.44
2026-05-05,MANDI045,37.338,27.2,498.61
2026-05-05,MANDI046,35.0,16.8,52.92
2026-05-06,MANDI002,13.448,23.055555555555557,329.9
2026-05-06,MANDI003,41.402,31.2,1082.28
2026-05-06,MANDI005,9.398,18.38888888888889,52.7
2026-05-06,MANDI006,18.542,34.4,282.13
2026-05-06,MANDI009,23.74,29.06111111111111,137.78
2026-05-06,MANDI012,38.24533333333333,34.31666666666666,350.59
2026-05-06,MANDI017,7.215,28.56111111111111,472.92
2026-05-06,MANDI018,23.6,22.805555555555557,544.37
2026-05-06,MANDI020,29.8,32.044444444444444,66.16
2026-05-06,MANDI021,19.1,34.22222222222222,144.99
2026-05-06,MANDI022,39.2,,398.17
2026-05-06,MANDI023,,33.8,312.23
2026-05-06,MANDI024,31.447,17.572222222222223,730.8
2026-05-06,MANDI025,45.6,15.2,133.76
2026-05-06,MANDI027,36.047,26.488888888888887,232.86
2026-05-06,MANDI028,23.6,30.8,201.49
2026-05-06,MANDI029,20.0,,1206.92
2026-05-06,MANDI036,14.2,,470.99
2026-05-06,MANDI037,18.941,26.4,211.54
2026-05-06,MANDI038,30.226,35.6,48.23
2026-05-06,MANDI039,27.6,30.84444444444444,843.41
2026-05-06,MANDI040,,17.22222222222222,633.7
2026-05-06,MANDI041,,24.0,478.55
2026-05-06,MANDI043,23.9,37.72222222222222,511.17999999999995
2026-05-06,MANDI044,33.02,25.9,357.61
2026-05-06,MANDI045,40.386,29.55,176.79
2026-05-06,MANDI046,43.9,15.5,241.63
2026-05-06,MANDI047,19.05,27.22222222222222,674.27
2026-05-06,MANDI048,8.382,29.6,633.26
2026-05-06,MANDI050,24.442666666666668,25.92962962962963,62.19
2026-05-07,MANDI006,37.719,23.2,11.69
2026-05-07,MANDI008,,33.27777777777778,157.79
2026-05-07,MANDI009,43.688,27.8,349.34
2026-05-07,MANDI010,,15.1,142.77
2026-05-07,MANDI011,46.3,30.455555555555556,256.26
2026-05-07,MANDI012,19.05,30.27777777777778,935.4300000000001
2026-05-07,MANDI013,3.81,35.1,434.9
2026-05-07,MANDI015,14.1,34.6,110.39
2026-05-07,MANDI016,36.9,15.38888888888889,273.23
2026-05-07,MANDI017,10.16,19.0,271.04999999999995
2026-05-07,MANDI019,9.5,21.0,415.94
2026-05-07,MANDI021,17.525999999999996,24.3,284.96999999999997
2026-05-07,MANDI022,21.082,23.4,200.45
2026-05-07,MANDI023,29.1,,301.92
2026-05-07,MANDI025,13.1,16.5,1165.17
2026-05-07,MANDI029,37.8,33.27777777777778,506.0
2026-05-07,MANDI031,44.05,28.005555555555553,163.44
2026-05-07,MANDI032,24.138666666666666,21.3,26.79
2026-05-07,MANDI033,,16.8,319.62
2026-05-07,MANDI034,48.26,27.3,321.85
2026-05-07,MANDI037,16.1,22.88888888888889,1038.3200000000002
2026-05-07,MANDI038,37.592,34.22222222222222,333.44
2026-05-07,MANDI040,,,365.09
2026-05-07,MANDI041,34.004,33.07037037037038,11.93
2026-05-07,MANDI042,10.3,,209.32
2026-05-07,MANDI044,42.8,26.38888888888889,494.89
2026-05-07,MANDI045,16.002,27.27777777777777,1280.6
2026-05-07,MANDI046,24.8,28.3,88.13
2026-05-07,MANDI047,27.7,18.9,581.63
2026-05-07,MANDI048,19.304,31.4,155.92
2026-05-07,MANDI050,44.196,33.75555555555556,676.59
2026-05-08,MANDI001,23.666666666666668,22.0,901.21
2026-05-08,MANDI002,17.0,24.388888888888893,1229.67
2026-05-08,MANDI003,21.599,25.781481481481478,490.79
2026-05-08,MANDI004,19.8,38.361111111111114,483.16999999999996
2026-05-08,MANDI005,28.7,33.72222222222222,442.97999999999996
2026-05-08,MANDI008,18.6,17.6,56.57
2026-05-08,MANDI009,13.925,24.3962962962963,628.74
2026-05-08,MANDI012,22.329,37.3,498.07
2026-05-08,MANDI016,7.619999999999999,26.22222222222222,499.03
2026-05-08,MANDI018,19.466666666666665,30.2,986.93
2026-05-08,MANDI020,22.9,24.388888888888893,672.7
2026-05-08,MANDI022,21.4,33.7,1090.62
2026-05-08,MANDI023,17.0,36.5,1073.6
2026-05-08,MANDI026,15.843,20.588888888888885,178.99
2026-05-08,MANDI027,12.7,35.77777777777778,54.32
2026-05-08,MANDI028,35.2,35.27777777777778,631.0699999999999
2026-05-08,MANDI032,,29.77777777777778,1000.6900000000002
2026-05-08,MANDI033,8.4,39.4,461.9
2026-05-08,MANDI034,36.134,25.250000000000004,32.79
2026-05-08,MANDI036,23.368,27.8,327.04
2026-05-08,MANDI039,29.765,28.34444444444444,923.02
2026-05-08,MANDI041,11.75,24.944444444444443,1565.6100000000001
2026-05-08,MANDI042,28.45,31.111111111111114,622.19
2026-05-08,MANDI043,33.3,38.5,277.86
2026-05-08,MANDI044,24.55,34.9,158.41
2026-05-08,MANDI050,,16.5,428.85
2026-05-09,MANDI001,26.192,35.31111111111111,753.52
2026-05-09,MANDI002,,16.0,1144.77
2026-05-09,MANDI004,48.768,34.22222222222222,52.95
2026-05-09,MANDI006,44.2,38.72222222222222,556.2
2026-05-09,MANDI007,32.4,23.277777777777786,388.89
2026-05-09,MANDI008,49.4,25.0,456.89
2026-05-09,MANDI010,36.47666666666667,35.49629629629629,704.81
2026-05-09,MANDI012,3.81,39.7,633.87
2026-05-09,MANDI014,17.779999999999998,,963.31
2026-05-09,MANDI015,12.598999999999998,30.392592592592592,70.48
2026-05-09,MANDI016,20.0,21.22222222222222,193.93
2026-05-09,MANDI018,20.574,,585.85
2026-05-09,MANDI019,28.7,29.0,162.39
2026-05-09,MANDI021,37.6,27.38888888888889,320.78
2026-05-09,MANDI022,41.5,19.2,1365.67
2026-05-09,MANDI027,8.0,32.5,1029.76
2026-05-09,MANDI028,32.202,23.22222222222222,330.58
2026-05-09,MANDI029,35.211,33.50000000000001,143.35000000000002
2026-05-09,MANDI030,12.2,,440.68
2026-05-09,MANDI031,13.05,28.005555555555553,269.7
2026-05-09,MANDI035,34.29,37.4,341.24
2026-05-09,MANDI036,,29.27777777777778,234.07999999999998
2026-05-09,MANDI037,6.7,24.7,194.54
2026-05-09,MANDI039,10.100000000000001,23.77777777777778,680.8
2026-05-09,MANDI046,15.904666666666666,17.63888888888889,89.14
2026-05-09,MANDI048,14.3,32.888888888888886,858.72
2026-05-09,MANDI049,11.4,25.45,214.85
2026-05-09,MANDI050,12.267,27.21111111111111,71.87
2026-05-10,MANDI001,23.35,34.8,404.08
2026-05-10,MANDI008,26.924,29.38888888888889,264.47
2026-05-10,MANDI015,45.7,,784.76
2026-05-10,MANDI019,22.098,19.222222222222214,64.5
2026-05-10,MANDI020,,34.611111111111114,727.9599999999999
2026-05-10,MANDI026,10.413999999999998,17.53888888888889,468.21
2026-05-10,MANDI029,21.07133333333333,29.555555555555557,492.91
2026-05-10,MANDI038,20.25,21.75,594.84
2026-05-10,MANDI041,31.1,37.22222222222222,176.03000000000003
2026-05-11,MANDI001,40.0,27.2,124.1
2026-05-11,MANDI003,21.2,,585.0
2026-05-11,MANDI008,7.6,34.2,321.38
2026-05-11,MANDI009,,25.38888888888889,21.28
2026-05-11,MANDI012,17.6,36.2,239.84
2026-05-11,MANDI013,6.095999999999999,35.5,434.5
2026-05-11,MANDI026,32.8,23.055555555555557,437.61
2026-05-11,MANDI027,,,726.62
2026-05-11,MANDI029,48.26,37.7,247.98
2026-05-11,MANDI030,48.1,39.0,85.69
2026-05-11,MANDI035,40.9,33.2,643.2
2026-05-11,MANDI039,16.7,20.11111111111111,204.2
2026-05-11,MANDI044,20.828,31.90555555555556,528.67
2026-05-11,MANDI045,8.6,37.61111111111112,294.55
2026-05-11,MANDI049,35.05199999999999,18.4,341.89
2026-05-11,MANDI050,8.9,26.38888888888889,686.7
2026-05-12,MANDI001,48.2,24.27777777777778,806.97
2026-05-12,MANDI002,2.9,15.1,636.76
2026-05-12,MANDI004,6.6,16.0,115.64
2026-05-12,MANDI011,4.2,29.27777777777778,85.51
2026-05-12,MANDI012,42.926,15.9,185.99
2026-05-12,MANDI017,6.604,15.5,457.49
2026-05-12,MANDI020,1.778,39.0,580.9499999999999
2026-05-12,MANDI040,43.53333333333333,25.094444444444445,268.40999999999997
2026-05-12,MANDI043,6.095999999999999,38.7,551.3
2026-05-12,MANDI046,45.466,22.722222222222225,65.7
2026-05-13,MANDI002,6.604,35.77777777777778,1177.3400000000001
2026-05-13,MANDI006,48.00599999999999,19.8,231.18
2026-05-13,MANDI009,31.107,19.261111111111113,636.5
2026-05-13,MANDI014,30.1,25.944444444444443,660.0400000000001
2026-05-13,MANDI019,14.3,35.1,669.61
2026-05-13,MANDI023,,,197.95
2026-05-13,MANDI033,,27.22222222222222,298.87
2026-05-13,MANDI038,7.1,17.1,802.49
2026-05-13,MANDI041,14.224,32.1,818.45
2026-05-13,MANDI044,5.207,18.77777777777778,232.72
2026-05-13,MANDI045,1.778,34.388888888888886,1052.92
2026-05-13,MANDI048,26.2,36.2,558.89
2026-05-14,MANDI002,34.86333333333334,28.15555555555555,300.72
2026-05-14,MANDI005,,32.7,925.75
2026-05-14,MANDI006,1.2349999999999999,27.049999999999997,390.5
2026-05-14,MANDI007,29.363333333333333,34.06666666666667,237.71
2026-05-14,MANDI009,44.8,26.888888888888893,696.53
2026-05-14,MANDI011,27.25,23.294444444444444,429.33
2026-05-14,MANDI013,4.0,21.5,145.9
2026-05-14,MANDI014,37.592,38.0,714.29
2026-05-14,MANDI017,,30.0,311.15
2026-05-14,MANDI019,28.15,21.694444444444443,674.15
2026-05-14,MANDI022,13.65,28.496296296296297,588.21
2026-05-14,MANDI023,23.0,33.849999999999994,354.89
2026-05-14,MANDI026,25.48,31.866666666666664,801.38
2026-05-14,MANDI027,38.776,17.2,111.65
2026-05-14,MANDI030,45.1,,863.9300000000001
2026-05-14,MANDI032,6.8,15.27777777777778,648.66
2026-05-14,MANDI034,12.4,,823.72
2026-05-14,MANDI036,13.1,16.8,783.21
2026-05-14,MANDI037,17.5,,353.17
2026-05-14,MANDI044,32.7,32.3,188.61
2026-05-14,MANDI046,,31.72222222222222,254.42
2026-05-14,MANDI047,38.6,27.0,211.46
2026-05-14,MANDI050,22.400000000000002,34.0,118.96
2026-05-15,MANDI003,,,91.39
2026-05-15,MANDI004,,22.5,553.46
2026-05-15,MANDI005,49.6,36.2,154.41
2026-05-15,MANDI007,26.15,22.75,112.15
2026-05-15,MANDI008,,30.3,335.57
2026-05-15,MANDI009,24.198666666666668,29.192592592592593,20.14
2026-05-15,MANDI011,24.591,36.3,540.12
2026-05-15,MANDI012,1.8,30.6,36.55
2026-05-15,MANDI013,0.1,29.1,1071.38
2026-05-15,MANDI016,27.85,24.705555555555556,146.35
2026-05-15,MANDI017,27.575999999999997,26.13888888888889,1106.0900000000001
2026-05-15,MANDI022,46.1,22.77777777777778,570.48
2026-05-15,MANDI029,32.05,21.5,109.68
2026-05-15,MANDI031,20.828,29.2,950.8599999999999
2026-05-15,MANDI032,36.0,38.388888888888886,302.14
2026-05-15,MANDI033,33.0,30.85,123.99
2026-05-15,MANDI034,12.5,,262.93
2026-05-15,MANDI036,31.37,23.037037037037038,563.1600000000001
2026-05-15,MANDI038,11.9,,459.76
2026-05-15,MANDI039,,21.38888888888889,208.21
2026-05-15,MANDI041,24.834,35.794444444444444,602.12
2026-05-15,MANDI042,10.9,33.5,327.95
2026-05-15,MANDI043,23.054000000000002,33.19444444444444,153.75
2026-05-15,MANDI045,21.082,20.1,491.63
2026-05-16,MANDI004,24.700000000000003,28.25,335.19000000000005
2026-05-16,MANDI005,21.2,27.2,447.25
2026-05-16,MANDI007,4.8,,1577.6200000000001
2026-05-16,MANDI010,37.9,18.238888888888887,463.1
2026-05-16,MANDI015,11.7,34.77777777777778,377.19
2026-05-16,MANDI018,42.6,31.8,215.74
2026-05-16,MANDI020,34.905,22.25,116.58
2026-05-16,MANDI021,13.97,36.77777777777778,515.76
2026-05-16,MANDI022,24.8,,1896.09
2026-05-16,MANDI023,20.0,29.98148148148148,376.95
2026-05-16,MANDI024,32.75,32.20555555555556,259.47
2026-05-16,MANDI025,,20.1,463.7
2026-05-16,MANDI028,15.502666666666665,28.862962962962964,727.37
2026-05-16,MANDI029,46.5,,710.04
2026-05-16,MANDI030,14.2,30.77777777777778,407.56
2026-05-16,MANDI031,16.05,23.794444444444444,48.3
2026-05-16,MANDI035,28.211,27.65185185185185,228.87
2026-05-16,MANDI036,9.75,27.759259259259263,556.59
2026-05-16,MANDI037,7.715,25.06111111111111,464.79
2026-05-16,MANDI038,,16.7,389.78
2026-05-16,MANDI040,9.9,39.22222222222222,483.40000000000003
2026-05-16,MANDI043,43.2,34.72222222222222,632.36
2026-05-16,MANDI044,4.4,,1152.46
2026-05-16,MANDI045,18.8,30.2,1377.9
2026-05-16,MANDI046,,29.4,435.38
2026-05-16,MANDI048,35.98866666666667,29.544444444444444,447.7
2026-05-17,MANDI002,39.116,24.61111111111111,102.32
2026-05-17,MANDI004,,17.0,223.9
2026-05-17,MANDI009,24.5,26.488888888888887,365.5
2026-05-17,MANDI010,26.15,27.63888888888889,647.49
2026-05-17,MANDI011,47.244,24.1,872.64
2026-05-17,MANDI014,19.9,33.0,517.97
2026-05-17,MANDI015,45.4,35.77777777777778,253.3
2026-05-17,MANDI016,21.236,26.2,683.69
2026-05-17,MANDI017,21.4,37.5,88.63
2026-05-17,MANDI019,34.798,,43.47
2026-05-17,MANDI020,24.268,26.86111111111111,788.6600000000001
2026-05-17,MANDI021,38.099999999999994,31.95,112.49
2026-05-17,MANDI023,4.4,26.38888888888889,128.58
2026-05-17,MANDI024,44.196,34.9,756.6700000000001
2026-05-17,MANDI026,49.5,38.27777777777778,176.62
2026-05-17,MANDI027,47.9,23.8,282.57
2026-05-17,MANDI031,,30.22222222222222,232.22
2026-05-17,MANDI032,21.4,30.11111111111111,223.25
2026-05-17,MANDI035,4.3180000000000005,20.222222222222225,196.92
2026-05-17,MANDI036,37.592,19.1,202.9
2026-05-17,MANDI037,37.846000000000004,22.455555555555556,253.03
2026-05-17,MANDI038,33.8,28.7,222.09
2026-05-17,MANDI040,6.35,23.7,913.8
2026-05-17,MANDI041,6.4,29.27777777777778,537.97
2026-05-17,MANDI045,22.909333333333333,17.861111111111107,316.63
2026-05-17,MANDI046,3.4,,1087.3600000000001
2026-05-18,MANDI001,19.7,33.5,348.24
2026-05-18,MANDI003,35.259,24.305555555555557,928.65
2026-05-18,MANDI004,30.2,17.22222222222222,542.04
2026-05-18,MANDI005,42.418,35.2,156.05
