date,mandi_id,crop_name,total_arrival_qtl
2026-05-06,MANDI039,Sugarcane,645.54
2026-05-06,MANDI040,Cotton,227.76
2026-05-06,MANDI040,Maize,169.42
2026-05-06,MANDI040,Mustard,44.89
2026-05-06,MANDI040,Rice,191.63
2026-05-06,MANDI041,Mustard,478.55
2026-05-06,MANDI042,Mustard,311.13
2026-05-06,MANDI042,Sugarcane,200.9
2026-05-06,MANDI042,Wheat,328.77
2026-05-06,MANDI043,Maize,485.28
2026-05-06,MANDI043,Sugarcane,25.9
2026-05-06,MANDI044,Mustard,357.61
2026-05-06,MANDI045,Cotton,176.79
2026-05-06,MANDI046,Basmati,241.63
2026-05-06,MANDI047,Mustard,370.5
2026-05-06,MANDI047,Rice,303.77
2026-05-06,MANDI048,Mustard,373.99
2026-05-06,MANDI048,Wheat,259.27
2026-05-06,MANDI050,Basmati,21.55
2026-05-06,MANDI050,Cotton,40.64
2026-05-06,MANDI051,Sugarcane,204.44
2026-05-06,MANDI052,Maize,457.44
2026-05-06,MANDI052,Rice,366.98
2026-05-06,MANDI053,Sugarcane,217.01
2026-05-06,MANDI053,Wheat,102.48
2026-05-06,MANDI054,Maize,336.39
2026-05-06,MANDI054,Mustard,384.2
2026-05-06,MANDI055,Sugarcane,319.12
2026-05-07,MANDI001,Mustard,68.56
2026-05-07,MANDI001,Rice,186.01
2026-05-07,MANDI001,Sugarcane,370.42
2026-05-07,MANDI006,Cotton,11.69
2026-05-07,MANDI008,Mustard,157.79
2026-05-07,MANDI009,Cotton,349.34
2026-05-07,MANDI010,Rice,28.29
2026-05-07,MANDI010,Sugarcane,114.48
2026-05-07,MANDI011,Sugarcane,256.26
2026-05-07,MANDI012,Cotton,449.81
2026-05-07,MANDI012,Maize,485.62
2026-05-07,MANDI013,Cotton,265.56
2026-05-07,MANDI013,Sugarcane,169.34
2026-05-07,MANDI015,Sugarcane,110.39
2026-05-07,MANDI016,Maize,117.98
2026-05-07,MANDI016,Sugarcane,155.25
2026-05-07,MANDI017,Mustard,69.85
2026-05-07,MANDI017,Sugarcane,201.2
2026-05-07,MANDI019,Sugarcane,415.94
2026-05-07,MANDI020,Maize,402.01
2026-05-07,MANDI020,Rice,35.6
2026-05-07,MANDI021,Mustard,284.96999999999997
2026-05-07,MANDI022,Rice,200.45
2026-05-07,MANDI023,Sugarcane,301.92
2026-05-07,MANDI024,Narma,302.04
2026-05-07,MANDI024,Sugarcane,349.75
2026-05-07,MANDI025,Cotton,444.89
2026-05-07,MANDI025,Narma,529.0
2026-05-07,MANDI025,Rice,191.28
2026-05-07,MANDI027,Mustard,210.91000000000003
2026-05-07,MANDI028,Cotton,464.05
2026-05-07,MANDI028,Rice,462.9
2026-05-07,MANDI029,Mustard,251.95
2026-05-07,MANDI029,Wheat,254.05
2026-05-07,MANDI030,Sugarcane,211.04
2026-05-07,MANDI030,Wheat,253.96
2026-05-07,MANDI031,Cotton,163.44
2026-05-07,MANDI032,Sugarcane,26.79
2026-05-07,MANDI033,Cotton,319.62
2026-05-07,MANDI034,Rice,41.97
2026-05-07,MANDI034,Wheat,279.88
2026-05-07,MANDI036,Maize,228.13
2026-05-07,MANDI037,Maize,792.83
2026-05-07,MANDI037,Mustard,128.18
2026-05-07,MANDI037,Wheat,117.31
2026-05-07,MANDI038,Cotton,333.44
2026-05-07,MANDI039,Rice,305.65
2026-05-07,MANDI040,Wheat,365.09
2026-05-07,MANDI041,Maize,11.93
2026-05-07,MANDI042,Wheat,209.32
2026-05-07,MANDI043,Wheat,478.31000000000006
2026-05-07,MANDI044,Mustard,494.89
2026-05-07,MANDI045,Maize,497.85
2026-05-07,MANDI045,Mustard,325.43
2026-05-07,MANDI045,Wheat,457.32
2026-05-07,MANDI046,Rice,88.13
2026-05-07,MANDI047,Sugarcane,182.69
2026-05-07,MANDI047,Wheat,398.94
2026-05-07,MANDI048,Mustard,155.92
2026-05-07,MANDI050,Wheat,676.59
2026-05-07,MANDI051,Maize,170.15
2026-05-07,MANDI052,Cotton,395.76
2026-05-07,MANDI052,Mustard,444.84
2026-05-07,MANDI052,Sugarcane,24.94
2026-05-07,MANDI054,Cotton,125.79
2026-05-07,MANDI055,Cotton,117.75
2026-05-07,MANDI055,Maize,42.84
2026-05-08,MANDI001,Rice,344.23
2026-05-08,MANDI001,Sugarcane,556.98
2026-05-08,MANDI002,Maize,630.28
2026-05-08,MANDI002,Mustard,417.39
2026-05-08,MANDI002,Wheat,182.0
2026-05-08,MANDI003,Rice,490.79
2026-05-08,MANDI004,Maize,462.71
2026-05-08,MANDI004,Wheat,20.46
2026-05-08,MANDI005,Maize,35.65
2026-05-08,MANDI005,Wheat,407.33
2026-05-08,MANDI006,Mustard,346.36
2026-05-08,MANDI006,Sugarcane,462.72
2026-05-08,MANDI007,Cotton,439.31
2026-05-08,MANDI007,Mustard,150.73
2026-05-08,MANDI008,Wheat,56.57
2026-05-08,MANDI009,Mustard,357.69
2026-05-08,MANDI009,Rice,271.05
2026-05-08,MANDI012,Cotton,498.07
2026-05-08,MANDI013,Sugarcane,256.53
2026-05-08,MANDI016,Sugarcane,19.57
2026-05-08,MANDI016,Wheat,479.46
2026-05-08,MANDI018,Cotton,357.27
2026-05-08,MANDI018,Maize,417.07
2026-05-08,MANDI018,Mustard,212.59
2026-05-08,MANDI019,Cotton,199.77
2026-05-08,MANDI019,Wheat,471.4
2026-05-08,MANDI020,Cotton,141.0
2026-05-08,MANDI020,Sugarcane,95.66
2026-05-08,MANDI020,Wheat,436.04
2026-05-08,MANDI021,Maize,259.35
2026-05-08,MANDI022,Cotton,371.65
2026-05-08,MANDI022,Maize,406.65
2026-05-08,MANDI022,Wheat,312.32
2026-05-08,MANDI023,Mustard,284.44
2026-05-08,MANDI023,Narma,423.0
2026-05-08,MANDI023,Sugarcane,366.16
2026-05-08,MANDI026,Maize,178.99
2026-05-08,MANDI027,Wheat,54.32
2026-05-08,MANDI028,Cotton,461.27
2026-05-08,MANDI028,Sugarcane,169.8
2026-05-08,MANDI031,Maize,137.04
2026-05-08,MANDI031,Mustard,243.3
2026-05-08,MANDI031,Sugarcane,141.34
2026-05-08,MANDI032,Maize,658.6300000000001
2026-05-08,MANDI032,Rice,342.06000000000006
2026-05-08,MANDI033,Cotton,461.9
2026-05-08,MANDI034,Cotton,17.66
2026-05-08,MANDI034,Mustard,15.13
2026-05-08,MANDI035,Rice,416.66
2026-05-08,MANDI036,Cotton,265.91
2026-05-08,MANDI036,Sugarcane,61.13
2026-05-08,MANDI037,Mustard,565.03
2026-05-08,MANDI039,Mustard,276.83
2026-05-08,MANDI039,Narma,251.78
2026-05-08,MANDI039,Rice,394.41
2026-05-08,MANDI040,Mustard,287.64
2026-05-08,MANDI041,Maize,271.64
2026-05-08,MANDI041,Mustard,481.3
2026-05-08,MANDI041,Wheat,812.6700000000001
2026-05-08,MANDI042,Basmati,393.63
2026-05-08,MANDI042,Sugarcane,228.56
2026-05-08,MANDI043,Sugarcane,156.47
2026-05-08,MANDI043,Wheat,121.39
2026-05-08,MANDI044,Sugarcane,158.41
2026-05-08,MANDI047,Mustard,84.39
2026-05-08,MANDI049,Maize,82.87
2026-05-08,MANDI049,Rice,404.38
2026-05-08,MANDI049,Sugarcane,589.47
2026-05-08,MANDI050,Maize,428.85
2026-05-08,MANDI051,Cotton,159.26
2026-05-08,MANDI051,Wheat,293.91
2026-05-08,MANDI052,Wheat,300.66
2026-05-08,MANDI053,Sugarcane,331.55
2026-05-08,MANDI056,Mustard,333.48
2026-05-08,MANDI057,Narma,344.13
2026-05-08,MANDI057,Rice,238.56
2026-05-08,MANDI057,Sugarcane,635.25
2026-05-08,MANDI057,Wheat,410.94
2026-05-09,MANDI001,Mustard,376.35
2026-05-09,MANDI001,Sugarcane,377.17
2026-05-09,MANDI002,Cotton,434.9
2026-05-09,MANDI002,Maize,77.49
2026-05-09,MANDI002,Rice,334.79
2026-05-09,MANDI002,Wheat,297.59000000000003
2026-05-09,MANDI003,Rice,466.89
2026-05-09,MANDI004,Maize,52.95
2026-05-09,MANDI005,Mustard,168.08
2026-05-09,MANDI006,Sugarcane,282.14
2026-05-09,MANDI006,Wheat,274.06
2026-05-09,MANDI007,Cotton,388.89
2026-05-09,MANDI008,Rice,456.89
2026-05-09,MANDI009,Mustard,383.37
2026-05-09,MANDI009,Sugarcane,34.76
2026-05-09,MANDI010,Mustard,564.38
2026-05-09,MANDI010,Rice,140.43
2026-05-09,MANDI011,Wheat,489.79
2026-05-09,MANDI012,Cotton,194.59
2026-05-09,MANDI012,Maize,119.12
2026-05-09,MANDI012,Narma,262.39
2026-05-09,MANDI012,Wheat,57.77
2026-05-09,MANDI013,Rice,335.44
2026-05-09,MANDI014,Rice,484.78
2026-05-09,MANDI014,Sugarcane,343.46
2026-05-09,MANDI014,Wheat,135.07
2026-05-09,MANDI015,Narma,70.48
2026-05-09,MANDI016,Mustard,193.93
2026-05-09,MANDI017,Rice,182.85
2026-05-09,MANDI017,Wheat,504.7200000000001
2026-05-09,MANDI018,Basmati,239.06
2026-05-09,MANDI018,Rice,346.79
2026-05-09,MANDI019,Maize,162.39
2026-05-09,MANDI020,Rice,430.4
2026-05-09,MANDI021,Cotton,320.78
2026-05-09,MANDI022,Maize,342.77
2026-05-09,MANDI022,Mustard,1022.9000000000001
2026-05-09,MANDI025,Maize,789.72
2026-05-09,MANDI027,Cotton,207.59
2026-05-09,MANDI027,Maize,822.17
2026-05-09,MANDI028,Maize,330.58
2026-05-09,MANDI029,Rice,99.18
2026-05-09,MANDI029,Wheat,44.17
2026-05-09,MANDI030,Rice,440.68
2026-05-09,MANDI031,Maize,269.7
2026-05-09,MANDI034,Rice,83.79000000000002
2026-05-09,MANDI035,Basmati,110.85
2026-05-09,MANDI035,Wheat,230.39
2026-05-09,MANDI036,Maize,234.07999999999998
2026-05-09,MANDI037,Rice,194.54
2026-05-09,MANDI039,Sugarcane,680.8
2026-05-09,MANDI040,Rice,28.42
2026-05-09,MANDI042,Basmati,498.26
2026-05-09,MANDI042,Sugarcane,424.18
2026-05-09,MANDI042,Wheat,55.37
2026-05-09,MANDI045,Cotton,454.92
2026-05-09,MANDI045,Mustard,216.02
2026-05-09,MANDI046,Rice,89.14
2026-05-09,MANDI048,Maize,492.04
2026-05-09,MANDI048,Rice,366.68
2026-05-09,MANDI049,Cotton,214.85
2026-05-09,MANDI050,Mustard,71.87
2026-05-09,MANDI051,Maize,45.2
2026-05-09,MANDI051,Mustard,462.3
2026-05-09,MANDI053,Sugarcane,107.3
2026-05-09,MANDI055,Mustard,381.93
2026-05-09,MANDI056,Maize,360.81
2026-05-09,MANDI056,Rice,24.89
2026-05-09,MANDI056,Wheat,281.03000000000003
2026-05-09,MANDI057,Cotton,346.62
2026-05-09,MANDI057,Rice,151.2
2026-05-09,MANDI057,Sugarcane,333.73
2026-05-10,MANDI001,Maize,404.08
2026-05-10,MANDI002,Cotton,47.8
2026-05-10,MANDI002,Maize,197.23
2026-05-10,MANDI002,Rice,379.68
2026-05-10,MANDI006,Mustard,276.11
2026-05-10,MANDI008,Narma,264.47
2026-05-10,MANDI015,Mustard,784.76
2026-05-10,MANDI016,Mustard,84.56
2026-05-10,MANDI019,Mustard,64.5
2026-05-10,MANDI020,Mustard,198.14
2026-05-10,MANDI020,Rice,413.02
2026-05-10,MANDI020,Wheat,116.8
2026-05-10,MANDI024,Mustard,454.49
2026-05-10,MANDI026,Cotton,468.21
2026-05-10,MANDI029,Mustard,492.91
2026-05-10,MANDI034,Maize,255.26
2026-05-10,MANDI036,Maize,293.84000000000003
2026-05-10,MANDI036,Wheat,216.05
2026-05-10,MANDI038,Rice,466.38
2026-05-10,MANDI038,Sugarcane,128.46
2026-05-10,MANDI041,Maize,176.03000000000003
2026-05-10,MANDI046,Wheat,459.29
2026-05-10,MANDI047,Sugarcane,499.09
2026-05-10,MANDI051,Cotton,443.68
2026-05-10,MANDI052,Cotton,614.05
2026-05-10,MANDI056,Sugarcane,114.3
2026-05-10,MANDI057,Sugarcane,204.16
2026-05-11,MANDI001,Sugarcane,124.1
2026-05-11,MANDI003,Maize,306.01
2026-05-11,MANDI003,Sugarcane,278.99
2026-05-11,MANDI005,Mustard,260.99
2026-05-11,MANDI005,Rice,482.23
2026-05-11,MANDI006,Cotton,362.34
2026-05-11,MANDI008,Maize,306.2
2026-05-11,MANDI008,Narma,15.18
2026-05-11,MANDI009,Sugarcane,21.28
2026-05-11,MANDI012,Sugarcane,239.84
2026-05-11,MANDI013,Basmati,434.5
2026-05-11,MANDI016,Narma,79.81
2026-05-11,MANDI016,Rice,249.49
2026-05-11,MANDI019,Narma,238.93
2026-05-11,MANDI024,Sugarcane,77.25
2026-05-11,MANDI026,Cotton,381.87
2026-05-11,MANDI026,Sugarcane,55.74
2026-05-11,MANDI027,Basmati,308.87
2026-05-11,MANDI027,Sugarcane,417.75
2026-05-11,MANDI029,Sugarcane,247.98
2026-05-11,MANDI030,Mustard,85.69
2026-05-11,MANDI035,Mustard,443.28
2026-05-11,MANDI035,Narma,134.08
2026-05-11,MANDI035,Rice,65.84
2026-05-11,MANDI037,Sugarcane,61.61
2026-05-11,MANDI039,Wheat,204.2
2026-05-11,MANDI044,Mustard,528.67
2026-05-11,MANDI045,Basmati,120.06
2026-05-11,MANDI045,Maize,174.49
2026-05-11,MANDI047,Mustard,395.93
2026-05-11,MANDI049,Rice,341.89
2026-05-11,MANDI050,Maize,442.48
2026-05-11,MANDI050,Sugarcane,110.83
2026-05-11,MANDI050,Wheat,133.39
2026-05-11,MANDI051,Wheat,423.76
2026-05-11,MANDI052,Rice,321.27
2026-05-11,MANDI054,Cotton,84.57
2026-05-11,MANDI054,Sugarcane,134.18
2026-05-11,MANDI055,Cotton,396.78
2026-05-11,MANDI055,Maize,220.08
2026-05-11,MANDI055,Sugarcane,428.4
2026-05-11,MANDI056,Sugarcane,600.13
2026-05-12,MANDI001,Cotton,407.88
2026-05-12,MANDI001,Mustard,399.09
2026-05-12,MANDI002,Cotton,379.65
2026-05-12,MANDI002,Maize,257.11
2026-05-12,MANDI004,Rice,115.64
2026-05-12,MANDI005,Mustard,129.68
2026-05-12,MANDI008,Rice,444.81
2026-05-12,MANDI008,Sugarcane,28.84
2026-05-12,MANDI011,Rice,85.51
2026-05-12,MANDI012,Mustard,185.99
2026-05-12,MANDI016,Sugarcane,371.52
2026-05-12,MANDI017,Wheat,457.49
2026-05-12,MANDI019,Wheat,416.73
2026-05-12,MANDI020,Rice,580.9499999999999
2026-05-12,MANDI022,Mustard,157.97
2026-05-12,MANDI022,Sugarcane,233.6
2026-05-12,MANDI026,Maize,213.12
2026-05-12,MANDI026,Wheat,83.82
2026-05-12,MANDI034,Mustard,479.07
2026-05-12,MANDI036,Sugarcane,286.21
2026-05-12,MANDI040,Maize,136.07
2026-05-12,MANDI040,Rice,132.34
2026-05-12,MANDI043,Rice,523.26
2026-05-12,MANDI043,Wheat,28.04
2026-05-12,MANDI044,Mustard,549.24
2026-05-12,MANDI045,Rice,223.06
2026-05-12,MANDI046,Rice,65.7
2026-05-12,MANDI047,Maize,194.32
2026-05-12,MANDI056,Maize,270.75
2026-05-12,MANDI056,Wheat,384.28
2026-05-12,MANDI057,Wheat,139.24
2026-05-13,MANDI002,Narma,249.48
2026-05-13,MANDI002,Rice,484.75
2026-05-13,MANDI002,Sugarcane,145.99
2026-05-13,MANDI002,Wheat,297.12
2026-05-13,MANDI006,Maize,231.18
2026-05-13,MANDI009,Rice,326.15
2026-05-13,MANDI009,Wheat,310.35
2026-05-13,MANDI012,Mustard,431.63
2026-05-13,MANDI014,Maize,603.34
2026-05-13,MANDI014,Narma,56.7
2026-05-13,MANDI019,Maize,223.49
2026-05-13,MANDI019,Mustard,446.12
2026-05-13,MANDI020,Wheat,254.53
2026-05-13,MANDI022,Rice,50.87
2026-05-13,MANDI023,Maize,197.95
2026-05-13,MANDI027,Rice,161.69
2026-05-13,MANDI027,Wheat,288.11
2026-05-13,MANDI033,Maize,276.23
2026-05-13,MANDI033,Wheat,22.64
2026-05-13,MANDI034,Maize,454.7
2026-05-13,MANDI034,Sugarcane,154.59
2026-05-13,MANDI036,Sugarcane,106.3
2026-05-13,MANDI038,Maize,163.66
2026-05-13,MANDI038,Mustard,162.94
2026-05-13,MANDI038,Rice,47.27
2026-05-13,MANDI038,Sugarcane,284.18
2026-05-13,MANDI038,Wheat,144.44
2026-05-13,MANDI041,Mustard,320.59
2026-05-13,MANDI041,Rice,497.86
2026-05-13,MANDI042,Sugarcane,225.3
2026-05-13,MANDI043,Maize,340.61
2026-05-13,MANDI043,Sugarcane,322.23
2026-05-13,MANDI044,Wheat,232.72
2026-05-13,MANDI045,Cotton,292.24
2026-05-13,MANDI045,Maize,468.19
2026-05-13,MANDI045,Narma,114.19
2026-05-13,MANDI045,Rice,178.3
2026-05-13,MANDI046,Maize,369.28
2026-05-13,MANDI046,Mustard,73.53
2026-05-13,MANDI046,Sugarcane,297.9
2026-05-13,MANDI048,Basmati,363.94
2026-05-13,MANDI048,Sugarcane,194.95
2026-05-13,MANDI049,Mustard,262.57
2026-05-13,MANDI051,Rice,154.75
2026-05-13,MANDI051,Wheat,28.760000000000005
2026-05-13,MANDI052,Mustard,39.05
2026-05-13,MANDI053,Maize,324.75
2026-05-13,MANDI054,Mustard,101.61
2026-05-13,MANDI054,Sugarcane,139.58
2026-05-13,MANDI055,Mustard,215.0
2026-05-13,MANDI056,Wheat,21.79
2026-05-14,MANDI002,Sugarcane,300.72
2026-05-14,MANDI003,Rice,779.86
2026-05-14,MANDI004,Mustard,283.58
2026-05-14,MANDI004,Wheat,1061.4
2026-05-14,MANDI005,Maize,323.48
2026-05-14,MANDI005,Mustard,393.28
2026-05-14,MANDI005,Wheat,208.99
2026-05-14,MANDI006,Rice,390.5
2026-05-14,MANDI007,Wheat,237.71
2026-05-14,MANDI009,Cotton,464.53
2026-05-14,MANDI009,Wheat,232.0
2026-05-14,MANDI010,Cotton,459.99
2026-05-14,MANDI011,Narma,429.33
2026-05-14,MANDI013,Rice,145.9
2026-05-14,MANDI014,Maize,477.17
2026-05-14,MANDI014,Sugarcane,237.12
2026-05-14,MANDI015,Mustard,219.68
2026-05-14,MANDI015,Rice,335.21
2026-05-14,MANDI016,Cotton,47.58
2026-05-14,MANDI016,Mustard,234.92000000000002
2026-05-14,MANDI017,Sugarcane,311.15
2026-05-14,MANDI018,Cotton,253.49
2026-05-14,MANDI019,Mustard,674.15
2026-05-14,MANDI020,Maize,110.05
2026-05-14,MANDI020,Wheat,482.01
2026-05-14,MANDI022,Maize,478.23
2026-05-14,MANDI022,Narma,109.98
2026-05-14,MANDI023,Sugarcane,354.89
2026-05-14,MANDI024,Cotton,625.38
2026-05-14,MANDI024,Mustard,78.69
2026-05-14,MANDI024,Wheat,103.67
2026-05-14,MANDI026,Maize,456.14
2026-05-14,MANDI026,Wheat,345.24
2026-05-14,MANDI027,Wheat,111.65
2026-05-14,MANDI028,Rice,323.27
2026-05-14,MANDI028,Sugarcane,279.13
2026-05-14,MANDI030,Cotton,373.33
2026-05-14,MANDI030,Rice,490.6
2026-05-14,MANDI031,Rice,892.65
2026-05-14,MANDI031,Sugarcane,366.47
2026-05-14,MANDI032,Maize,235.91
2026-05-14,MANDI032,Wheat,412.75
2026-05-14,MANDI033,Sugarcane,216.9
2026-05-14,MANDI034,Cotton,135.99
2026-05-14,MANDI034,Maize,190.86
2026-05-14,MANDI034,Mustard,496.87
2026-05-14,MANDI036,Cotton,493.48
2026-05-14,MANDI036,Maize,289.73
2026-05-14,MANDI037,Maize,353.17
2026-05-14,MANDI040,Mustard,45.91
2026-05-14,MANDI040,Narma,174.56
2026-05-14,MANDI041,Cotton,467.68
2026-05-14,MANDI042,Cotton,269.16
2026-05-14,MANDI042,Rice,209.06
2026-05-14,MANDI043,Mustard,185.95
2026-05-14,MANDI043,Wheat,494.2
2026-05-14,MANDI044,Basmati,188.61
2026-05-14,MANDI046,Cotton,254.42
2026-05-14,MANDI047,Cotton,211.46
2026-05-14,MANDI048,Rice,405.58
2026-05-14,MANDI050,Mustard,118.96
2026-05-14,MANDI052,Rice,481.08
2026-05-14,MANDI053,Maize,113.15
2026-05-14,MANDI054,Sugarcane,205.25
2026-05-14,MANDI055,Mustard,330.29
2026-05-14,MANDI055,Rice,197.2
2026-05-14,MANDI056,Sugarcane,153.06
2026-05-14,MANDI056,Wheat,402.22
2026-05-15,MANDI001,Maize,286.32
2026-05-15,MANDI003,Rice,91.39
2026-05-15,MANDI004,Sugarcane,553.46
2026-05-15,MANDI005,Basmati,154.41
2026-05-15,MANDI007,Cotton,112.15
2026-05-15,MANDI008,Sugarcane,335.57
2026-05-15,MANDI009,Maize,20.14
2026-05-15,MANDI011,Cotton,374.79
2026-05-15,MANDI011,Maize,113.92
2026-05-15,MANDI011,Wheat,51.41
2026-05-15,MANDI012,Rice,36.55
2026-05-15,MANDI013,Mustard,577.45
2026-05-15,MANDI013,Wheat,493.93
2026-05-15,MANDI016,Mustard,146.35
2026-05-15,MANDI017,Cotton,454.32000000000005
2026-05-15,MANDI017,Maize,448.46
2026-05-15,MANDI017,Wheat,203.31
2026-05-15,MANDI021,Cotton,597.69
2026-05-15,MANDI021,Maize,322.33
2026-05-15,MANDI022,Mustard,24.91
2026-05-15,MANDI022,Narma,59.18
2026-05-15,MANDI022,Sugarcane,486.39
2026-05-15,MANDI025,Mustard,82.45999999999998
2026-05-15,MANDI027,Maize,44.63
2026-05-15,MANDI027,Mustard,135.66
2026-05-15,MANDI027,Rice,453.2
2026-05-15,MANDI029,Sugarcane,109.68
2026-05-15,MANDI031,Maize,300.71
2026-05-15,MANDI031,Wheat,650.15
2026-05-15,MANDI032,Rice,302.14
2026-05-15,MANDI033,Wheat,123.99
2026-05-15,MANDI034,Maize,262.93
2026-05-15,MANDI035,Sugarcane,429.39
2026-05-15,MANDI036,Mustard,324.36
2026-05-15,MANDI036,Rice,238.8
2026-05-15,MANDI038,Mustard,459.76
2026-05-15,MANDI039,Mustard,208.21
2026-05-15,MANDI040,Maize,184.14
2026-05-15,MANDI040,Rice,490.85
2026-05-15,MANDI041,Wheat,602.12
2026-05-15,MANDI042,Maize,327.95
2026-05-15,MANDI043,Cotton,153.75
2026-05-15,MANDI045,Cotton,442.03
2026-05-15,MANDI045,Wheat,49.6
2026-05-15,MANDI051,Maize,476.7
2026-05-15,MANDI052,Mustard,484.05
2026-05-15,MANDI053,Mustard,516.8
2026-05-15,MANDI054,Narma,334.23
2026-05-15,MANDI055,Maize,461.77
2026-05-15,MANDI056,Maize,418.96
2026-05-15,MANDI056,Mustard,372.81
2026-05-16,MANDI001,Maize,45.96
2026-05-16,MANDI001,Mustard,414.9
2026-05-16,MANDI002,Maize,74.18
2026-05-16,MANDI004,Cotton,169.04
2026-05-16,MANDI004,Wheat,166.15000000000003
2026-05-16,MANDI005,Cotton,350.04
2026-05-16,MANDI005,Rice,97.21
2026-05-16,MANDI007,Cotton,969.5400000000001
2026-05-16,MANDI007,Maize,276.14
2026-05-16,MANDI007,Rice,283.42
2026-05-16,MANDI007,Sugarcane,48.52
2026-05-16,MANDI009,Sugarcane,452.6
2026-05-16,MANDI010,Maize,387.13
2026-05-16,MANDI010,Rice,75.97
2026-05-16,MANDI011,Basmati,318.28
2026-05-16,MANDI012,Rice,340.06
2026-05-16,MANDI012,Wheat,143.68
2026-05-16,MANDI014,Rice,285.82
2026-05-16,MANDI014,Wheat,377.9
2026-05-16,MANDI015,Wheat,377.19
2026-05-16,MANDI016,Mustard,20.87
2026-05-16,MANDI016,Rice,380.84999999999997
2026-05-16,MANDI017,Wheat,472.25
2026-05-16,MANDI018,Wheat,215.74
2026-05-16,MANDI020,Maize,53.65
2026-05-16,MANDI020,Mustard,62.93
2026-05-16,MANDI021,Maize,83.16
2026-05-16,MANDI021,Sugarcane,432.6
2026-05-16,MANDI022,Cotton,882.49
2026-05-16,MANDI022,Maize,660.79
2026-05-16,MANDI022,Wheat,352.81
2026-05-16,MANDI023,Mustard,376.95
2026-05-16,MANDI024,Rice,259.47
2026-05-16,MANDI025,Maize,463.7
2026-05-16,MANDI026,Sugarcane,316.6
2026-05-16,MANDI027,Cotton,98.19
2026-05-16,MANDI027,Sugarcane,452.05
2026-05-16,MANDI028,Maize,236.75
2026-05-16,MANDI028,Sugarcane,490.62
2026-05-16,MANDI029,Cotton,199.13
2026-05-16,MANDI029,Sugarcane,510.91
2026-05-16,MANDI030,Maize,407.56
2026-05-16,MANDI031,Maize,48.3
2026-05-16,MANDI035,Maize,228.87
2026-05-16,MANDI036,Mustard,261.61
2026-05-16,MANDI036,Wheat,294.98
2026-05-16,MANDI037,Maize,86.72
2026-05-16,MANDI037,Mustard,22.450000000000003
2026-05-16,MANDI037,Sugarcane,355.62
2026-05-16,MANDI038,Mustard,29.9
2026-05-16,MANDI038,Wheat,359.88
2026-05-16,MANDI040,Mustard,430.19000000000005
2026-05-16,MANDI040,Wheat,53.21
2026-05-16,MANDI041,Narma,282.98
2026-05-16,MANDI041,Rice,465.59
2026-05-16,MANDI042,Wheat,708.82
2026-05-16,MANDI043,Mustard,377.38
2026-05-16,MANDI043,Wheat,254.98
2026-05-16,MANDI044,Maize,323.18
2026-05-16,MANDI044,Mustard,395.98
2026-05-16,MANDI044,Sugarcane,433.3
2026-05-16,MANDI045,Maize,486.12
2026-05-16,MANDI045,Sugarcane,415.4500000000001
2026-05-16,MANDI045,Wheat,476.33
2026-05-16,MANDI046,Mustard,435.38
2026-05-16,MANDI048,Maize,287.02
2026-05-16,MANDI048,Mustard,160.68
2026-05-16,MANDI050,Cotton,421.43
2026-05-16,MANDI050,Maize,380.32
2026-05-16,MANDI050,Sugarcane,178.45
2026-05-16,MANDI050,Wheat,294.54999999999995
2026-05-16,MANDI051,Cotton,492.66
2026-05-16,MANDI051,Maize,558.26
2026-05-16,MANDI051,Wheat,11.25
2026-05-16,MANDI052,Mustard,331.18
2026-05-16,MANDI053,Narma,100.0
2026-05-16,MANDI054,Basmati,301.57
2026-05-16,MANDI057,Cotton,19.74
2026-05-16,MANDI057,Maize,28.0
2026-05-16,MANDI057,Mustard,201.7
2026-05-16,MANDI057,Sugarcane,443.46
2026-05-17,MANDI001,Wheat,239.82
2026-05-17,MANDI002,Cotton,102.32
2026-05-17,MANDI003,Mustard,449.23
2026-05-17,MANDI003,Sugarcane,244.02
2026-05-17,MANDI004,Maize,223.9
2026-05-17,MANDI005,Mustard,280.09000000000003
2026-05-17,MANDI005,Wheat,234.6
2026-05-17,MANDI006,Rice,402.0
2026-05-17,MANDI006,Sugarcane,334.16
2026-05-17,MANDI008,Maize,173.13
2026-05-17,MANDI008,Mustard,230.13
2026-05-17,MANDI008,Sugarcane,343.3
2026-05-17,MANDI009,Wheat,365.5
2026-05-17,MANDI010,Sugarcane,647.49
2026-05-17,MANDI011,Maize,484.76
2026-05-17,MANDI011,Wheat,387.88
2026-05-17,MANDI012,Maize,337.08
2026-05-17,MANDI012,Sugarcane,97.0
2026-05-17,MANDI012,Wheat,401.64
2026-05-17,MANDI014,Cotton,375.79
2026-05-17,MANDI014,Rice,142.18
2026-05-17,MANDI015,Cotton,253.3
2026-05-17,MANDI016,Mustard,411.83
2026-05-17,MANDI016,Sugarcane,271.86
2026-05-17,MANDI017,Cotton,88.63
2026-05-17,MANDI019,Sugarcane,43.47
2026-05-17,MANDI020,Maize,788.6600000000001
2026-05-17,MANDI021,Narma,112.49
2026-05-17,MANDI023,Narma,128.58
2026-05-17,MANDI024,Mustard,492.8
2026-05-17,MANDI024,Rice,263.87
2026-05-17,MANDI025,Wheat,408.83
2026-05-17,MANDI026,Mustard,176.62
2026-05-17,MANDI027,Maize,146.9
