date,mandi_id,crop_name,arrival_quantity_qtl,farmer_count,arrival_record_count,arrival_per_farmer_qtl,min_price,max_price,modal_price,msp,price_record_count,mandi_name,district,state,price_gap,price_gap_percent,below_msp
2026-05-13,MANDI054,Mustard,101.61,140.0,1.0,0.73,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-05-13,MANDI054,Sugarcane,139.58,,1.0,,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-05-13,MANDI055,Mustard,215.0,92.0,1.0,2.34,,,,,,Chandigarh APMC,Bareilly,Uttar Pradesh,,,
2026-05-13,MANDI055,Sugarcane,,,,,3096.0,3262.63,3179.07,3500.0,1.0,Chandigarh APMC,Bareilly,Uttar Pradesh,-320.93,-9.17,1.0
2026-05-13,MANDI056,Mustard,,,,,5781.0,6840.55,6310.93,5650.0,1.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,660.93,11.7,0.0
2026-05-13,MANDI056,Rice,451.58,137.0,1.0,3.3,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-05-13,MANDI056,Wheat,21.79,110.0,1.0,0.2,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-05-14,MANDI002,Sugarcane,300.72,32.0,1.0,9.4,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-05-14,MANDI002,Wheat,0.0,99.0,1.0,0.0,1979.87,2439.56,2210.0,,1.0,Solapur Mandi,Ludhiana,Punjab,,,
2026-05-14,MANDI003,Mustard,,,,,4905.0,5908.54,5406.91,5650.0,1.0,Vijayawada Mandi,Ludhiana,Punjab,-243.09,-4.3,1.0
2026-05-14,MANDI003,Rice,901.33,206.0,3.0,4.38,2199.0,2645.65,2422.26,2183.0,1.0,Vijayawada Mandi,Ludhiana,Punjab,239.26,10.96,0.0
2026-05-14,MANDI003,Sugarcane,,,,,3119.95,3783.01,3451.0,3500.0,1.0,Vijayawada Mandi,Ludhiana,Punjab,-49.0,-1.4,1.0
2026-05-14,MANDI004,Mustard,283.58,89.0,1.0,3.19,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-05-14,MANDI004,Wheat,1061.4,237.0,3.0,4.48,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-05-14,MANDI005,Maize,323.48,45.0,1.0,7.19,2194.17,2336.0,2264.98,2090.0,1.0,Bhilwara Grain Market,Amritsar,Punjab,174.98,8.37,0.0
2026-05-14,MANDI005,Mustard,393.28,74.0,1.0,5.31,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-05-14,MANDI005,Wheat,208.99,35.0,1.0,5.97,1950.45,2237.0,2093.58,2275.0,1.0,Bhilwara Grain Market,Amritsar,Punjab,-181.42,-7.97,1.0
2026-05-14,MANDI006,Rice,390.5,44.0,1.0,8.88,,,,,,Kochi Mandi,Amritsar,Punjab,,,
2026-05-14,MANDI006,Sugarcane,248.62,71.0,1.0,3.5,,,,,,Kochi Mandi,Amritsar,Punjab,,,
2026-05-14,MANDI007,Mustard,,,,,5267.22,5673.38,5470.3,,1.0,Nashik Mandi,Amritsar,Punjab,,,
2026-05-14,MANDI007,Wheat,237.71,41.0,1.0,5.8,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-05-14,MANDI009,Cotton,464.53,147.0,1.0,3.16,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-05-14,MANDI009,Mustard,,,,,5911.29,6949.36,6430.33,5650.0,1.0,Jamshedpur APMC,Jalandhar,Punjab,780.33,13.81,0.0
2026-05-14,MANDI009,Rice,,,,,1929.71,2327.0,2128.57,,1.0,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-05-14,MANDI009,Wheat,232.0,74.0,1.0,3.14,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-05-14,MANDI010,Cotton,459.99,73.0,1.0,6.3,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-05-14,MANDI010,Wheat,,,,,2158.84,2685.17,2422.01,2275.0,1.0,Dhule APMC,Jalandhar,Punjab,147.01,6.46,0.0
2026-05-14,MANDI011,Cotton,429.33,26.0,1.0,16.51,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-05-14,MANDI011,Sugarcane,149.81,25.0,1.0,5.99,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-05-14,MANDI012,Maize,,,,,1924.15,2044.34,1984.0,2090.0,1.0,Gaya Grain Market,Patiala,Punjab,-106.0,-5.07,1.0
2026-05-14,MANDI013,Cotton,,,,,6276.11,7009.0,6642.0,6620.0,1.0,Aurangabad Market,Patiala,Punjab,22.0,0.33,0.0
2026-05-14,MANDI013,Mustard,,,,,5655.0,6130.0,5892.67,,1.0,Aurangabad Market,Patiala,Punjab,,,
2026-05-14,MANDI013,Rice,145.9,,1.0,,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-05-14,MANDI013,Sugarcane,0.0,56.0,1.0,0.0,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-05-14,MANDI014,Maize,477.17,78.0,1.0,6.12,,,,,,Bathinda Grain Market,Patiala,Punjab,,,
2026-05-14,MANDI014,Sugarcane,237.12,,1.0,,3305.98,3870.0,3588.23,,1.0,Bathinda Grain Market,Patiala,Punjab,,,
2026-05-14,MANDI015,Mustard,219.68,,1.0,,,,,,,Amravati Grain Market,Bathinda,Punjab,,,
2026-05-14,MANDI015,Rice,335.21,40.0,1.0,8.38,1875.5,,1971.0,2183.0,1.0,Amravati Grain Market,Bathinda,Punjab,-212.0,-9.71,1.0
2026-05-14,MANDI016,Cotton,47.58,,1.0,,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-05-14,MANDI016,Mustard,234.92,144.0,2.0,1.63,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-05-14,MANDI017,Sugarcane,311.15,7.0,1.0,44.45,3087.0,3482.62,3285.06,3500.0,1.0,Parbhani Market,Unknown,Punjab,-214.94,-6.14,1.0
2026-05-14,MANDI018,Cotton,253.49,121.0,1.0,2.09,6738.6,,7478.0,6620.0,1.0,Jaunpur Mandi,Moga,Punjab,858.0,12.96,0.0
2026-05-14,MANDI018,Maize,,,,,1968.87,2425.0,2196.72,,1.0,Jaunpur Mandi,Moga,Punjab,,,
2026-05-14,MANDI019,Mustard,674.15,147.0,2.0,4.59,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-05-14,MANDI019,Wheat,,,,,1942.69,2098.37,2021.0,2275.0,1.0,Karimnagar Grain Market,Moga,Punjab,-254.0,-11.16,1.0
2026-05-14,MANDI020,Maize,110.05,22.0,1.0,5.0,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-05-14,MANDI020,Wheat,482.01,,1.0,,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-05-14,MANDI021,Wheat,,,,,2190.77,2566.0,2378.48,,1.0,Guna Mandi,Ferozepur,Punjab,,,
2026-05-14,MANDI022,Cotton,109.98,114.0,1.0,0.96,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-05-14,MANDI022,Maize,478.23,40.0,1.0,11.96,1935.0,2364.96,2150.0,2090.0,1.0,Eluru APMC,Karnal,Haryana,60.0,2.87,0.0
2026-05-14,MANDI022,Wheat,,,,,2132.52,2534.16,2333.34,2275.0,1.0,Eluru APMC,Karnal,Haryana,58.34,2.56,0.0
2026-05-14,MANDI023,Sugarcane,354.89,130.0,1.0,2.73,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-05-14,MANDI024,Cotton,625.38,146.0,2.0,4.28,,,,,,Jaipur Mandi,Karnal,Haryana,,,
2026-05-14,MANDI024,Mustard,78.69,66.0,1.0,1.19,,,,,,Jaipur Mandi,Karnal,Haryana,,,
2026-05-14,MANDI024,Wheat,412.29,10.0,2.0,41.23,,,,,,Jaipur Mandi,Karnal,Haryana,,,
2026-05-14,MANDI025,Sugarcane,,,,,3577.0,4416.31,3996.59,3500.0,1.0,Dindigul APMC,Karnal,Haryana,496.59,14.19,0.0
2026-05-14,MANDI026,Maize,456.14,,1.0,,,,,,,Tadipatri Mandi,Hisar,Haryana,,,
2026-05-14,MANDI026,Rice,,,,,1947.28,2385.0,2166.28,,1.0,Tadipatri Mandi,Hisar,Haryana,,,
2026-05-14,MANDI026,Wheat,345.24,137.0,1.0,2.52,,,,,,Tadipatri Mandi,Hisar,Haryana,,,
2026-05-14,MANDI027,Wheat,111.65,,1.0,,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-05-14,MANDI028,Rice,323.27,111.0,1.0,2.91,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-05-14,MANDI028,Sugarcane,279.13,135.0,1.0,2.07,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-05-14,MANDI029,Rice,,,,,,2264.0,2166.92,2183.0,1.0,Asansol Grain Market,Sirsa,Haryana,-16.08,-0.74,1.0
2026-05-14,MANDI030,Cotton,373.33,8.0,1.0,46.67,,,,,,Patiala APMC,Sirsa,Haryana,,,
2026-05-14,MANDI030,Rice,490.6,,1.0,,,,,,,Patiala APMC,Sirsa,Haryana,,,
2026-05-14,MANDI031,Rice,892.65,198.0,2.0,4.51,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-05-14,MANDI031,Sugarcane,366.47,76.0,1.0,4.82,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-05-14,MANDI032,Maize,235.91,,1.0,,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-05-14,MANDI032,Mustard,,,,,5849.0,6279.0,6063.67,5650.0,1.0,Chapra Grain Market,Unknown,Haryana,413.67,7.32,0.0
2026-05-14,MANDI032,Wheat,412.75,154.0,2.0,2.68,2150.0,2633.42,2391.51,,1.0,Chapra Grain Market,Unknown,Haryana,,,
2026-05-14,MANDI033,Sugarcane,216.9,120.0,1.0,1.81,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-05-14,MANDI034,Cotton,135.99,,1.0,,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-05-14,MANDI034,Maize,190.86,5.0,1.0,38.17,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-05-14,MANDI034,Mustard,496.87,223.0,2.0,2.23,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-05-14,MANDI035,Sugarcane,,,,,3244.24,3811.53,3528.0,3500.0,1.0,Guntakal Mandi,Ambala,Haryana,28.0,0.8,0.0
2026-05-14,MANDI036,Cotton,493.48,84.0,1.0,5.87,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-05-14,MANDI036,Maize,289.73,,1.0,,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-05-14,MANDI036,Rice,,,,,1968.0,2092.0,2030.0,2183.0,1.0,Mysore Grain Market,Kurukshetra,Haryana,-153.0,-7.01,1.0
2026-05-14,MANDI037,Cotton,,,,,6722.95,8274.0,7498.0,6620.0,1.0,Jorhat Grain Market,Kurukshetra,Haryana,878.0,13.26,0.0
2026-05-14,MANDI038,Rice,116.77,78.0,1.0,1.5,,,,,,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-05-14,MANDI038,Wheat,,,,,2235.18,2638.22,2436.7,2275.0,1.0,Jalandhar Mandi,Kurukshetra,Haryana,161.7,7.11,0.0
2026-05-14,MANDI039,Cotton,,,,,,7072.0,6372.45,6620.0,1.0,Anand Grain Market,Unknown,Haryana,-247.55,-3.74,1.0
2026-05-14,MANDI040,Cotton,174.56,102.0,1.0,1.71,5724.24,7068.59,6396.0,,1.0,Jodhpur Market,Fatehabad,Haryana,,,
2026-05-14,MANDI040,Mustard,45.91,101.0,1.0,0.45,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-05-14,MANDI040,Rice,,,,,2246.04,2608.97,2428.0,,1.0,Jodhpur Market,Fatehabad,Haryana,,,
2026-05-14,MANDI041,Cotton,467.68,137.0,1.0,3.41,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-05-14,MANDI041,Sugarcane,191.03,43.0,1.0,4.44,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-05-14,MANDI042,Cotton,269.16,73.0,1.0,3.69,,,,,,Erode Mandi,Fatehabad,Haryana,,,
2026-05-14,MANDI042,Rice,209.06,73.0,1.0,2.86,,,,,,Erode Mandi,Fatehabad,Haryana,,,
2026-05-14,MANDI043,Mustard,185.95,142.0,1.0,1.31,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-05-14,MANDI043,Wheat,494.2,,1.0,,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-05-14,MANDI044,Rice,188.61,,1.0,,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-05-14,MANDI044,Wheat,0.0,106.0,1.0,0.0,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-05-14,MANDI045,Wheat,,,,,2328.02,2445.52,2386.77,2275.0,1.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,111.77,4.91,0.0
2026-05-14,MANDI046,Cotton,254.42,120.0,1.0,2.12,,,,,,Baranagar Market,Unknown,Uttar Pradesh,,,
2026-05-14,MANDI047,Cotton,211.46,33.0,1.0,6.41,,,,,,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-05-14,MANDI048,Rice,405.58,117.0,1.0,3.47,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-05-14,MANDI049,Sugarcane,,,,,3661.02,4345.0,4003.0,3500.0,1.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,503.0,14.37,0.0
2026-05-14,MANDI050,Mustard,118.96,147.0,1.0,0.81,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-05-14,MANDI051,Wheat,246.55,,1.0,,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-05-14,MANDI052,Cotton,,,,,5908.0,6573.65,6241.0,6620.0,1.0,Kakinada APMC,Saharanpur,Uttar Pradesh,-379.0,-5.73,1.0
2026-05-14,MANDI052,Maize,,,,,,2210.0,2068.39,2090.0,1.0,Kakinada APMC,Saharanpur,Uttar Pradesh,-21.61,-1.03,1.0
2026-05-14,MANDI052,Mustard,422.01,129.0,1.0,3.27,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-05-14,MANDI052,Rice,481.08,116.0,1.0,4.15,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-05-14,MANDI053,Maize,113.15,6.0,1.0,18.86,,,,,,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-05-14,MANDI054,Sugarcane,366.54,217.0,2.0,1.69,,3318.79,3231.87,3500.0,1.0,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,-268.13,-7.66,1.0
2026-05-14,MANDI055,Mustard,330.29,116.0,1.0,2.85,,,,,,Chandigarh APMC,Bareilly,Uttar Pradesh,,,
2026-05-14,MANDI055,Rice,197.2,143.0,1.0,1.38,2203.44,2670.02,2436.73,2183.0,1.0,Chandigarh APMC,Bareilly,Uttar Pradesh,253.73,11.62,0.0
2026-05-14,MANDI056,Sugarcane,153.06,,1.0,,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-05-14,MANDI056,Wheat,402.22,,1.0,,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-05-14,MANDI057,Mustard,,,,,5671.96,6115.0,5893.0,5650.0,1.0,Gorakhpur APMC,Bareilly,Uttar Pradesh,243.0,4.3,0.0
2026-05-15,MANDI001,Cotton,0.0,149.0,1.0,0.0,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-05-15,MANDI001,Maize,286.32,33.0,1.0,8.68,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-05-15,MANDI001,Wheat,,,,,,2178.28,,2275.0,1.0,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-05-15,MANDI002,Mustard,,,,,,5469.16,5270.0,5650.0,1.0,Solapur Mandi,Ludhiana,Punjab,-380.0,-6.73,1.0
2026-05-15,MANDI002,Rice,,,,,1966.51,2248.22,,2183.0,1.0,Solapur Mandi,Ludhiana,Punjab,,,
2026-05-15,MANDI003,Rice,91.39,19.0,1.0,4.81,,,,,,Vijayawada Mandi,Ludhiana,Punjab,,,
2026-05-15,MANDI003,Sugarcane,,,,,3134.81,3432.0,3283.3,,1.0,Vijayawada Mandi,Ludhiana,Punjab,,,
2026-05-15,MANDI004,Sugarcane,553.46,183.0,2.0,3.02,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-05-15,MANDI005,Maize,,,,,2009.38,2499.56,2254.47,2090.0,1.0,Bhilwara Grain Market,Amritsar,Punjab,164.47,7.87,0.0
2026-05-15,MANDI005,Rice,154.41,101.0,1.0,1.53,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-05-15,MANDI007,Cotton,112.15,11.0,1.0,10.2,6001.0,7499.97,6750.0,6620.0,1.0,Nashik Mandi,Amritsar,Punjab,130.0,1.96,0.0
2026-05-15,MANDI007,Sugarcane,143.33,99.0,1.0,1.45,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-05-15,MANDI008,Cotton,,,,,5835.63,6536.4,6186.01,6620.0,1.0,Bijapur Market,Amritsar,Punjab,-433.99,-6.56,1.0
2026-05-15,MANDI008,Sugarcane,335.57,12.0,1.0,27.96,,,,,,Bijapur Market,Amritsar,Punjab,,,
2026-05-15,MANDI009,Maize,20.14,91.0,1.0,0.22,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-05-15,MANDI010,Maize,0.0,109.0,1.0,0.0,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-05-15,MANDI011,Cotton,374.79,103.0,1.0,3.64,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-05-15,MANDI011,Maize,113.92,67.0,1.0,1.7,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-05-15,MANDI011,Sugarcane,429.99,88.0,1.0,4.89,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-05-15,MANDI011,Wheat,51.41,36.0,1.0,1.43,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-05-15,MANDI012,Rice,36.55,95.0,1.0,0.38,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-05-15,MANDI013,Cotton,,,,,6391.76,6798.0,,6620.0,1.0,Aurangabad Market,Patiala,Punjab,,,
2026-05-15,MANDI013,Maize,,,,,2015.0,2129.57,2072.33,2090.0,1.0,Aurangabad Market,Patiala,Punjab,-17.67,-0.85,1.0
2026-05-15,MANDI013,Mustard,577.45,136.0,2.0,4.25,5152.66,5911.73,5532.2,,1.0,Aurangabad Market,Patiala,Punjab,,,
2026-05-15,MANDI013,Sugarcane,,,,,3592.48,3782.35,,3500.0,1.0,Aurangabad Market,Patiala,Punjab,,,
2026-05-15,MANDI013,Wheat,493.93,7.0,1.0,70.56,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-05-15,MANDI015,Rice,,,,,2223.18,2584.0,2403.51,2183.0,1.0,Amravati Grain Market,Bathinda,Punjab,220.51,10.1,0.0
2026-05-15,MANDI016,Mustard,146.35,33.0,1.0,4.43,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-05-15,MANDI016,Wheat,,,,,2360.8,2794.87,2578.0,,1.0,Kulti APMC,Bathinda,Punjab,,,
2026-05-15,MANDI017,Cotton,454.32,26.0,2.0,17.47,,,,,,Parbhani Market,Unknown,Punjab,,,
2026-05-15,MANDI017,Maize,448.46,122.0,1.0,3.68,1792.49,1951.38,1871.94,2090.0,1.0,Parbhani Market,Unknown,Punjab,-218.06,-10.43,1.0
2026-05-15,MANDI017,Wheat,203.31,91.0,1.0,2.23,,,,,,Parbhani Market,Unknown,Punjab,,,
2026-05-15,MANDI018,Maize,,,,,2059.69,2412.0,2236.0,2090.0,1.0,Jaunpur Mandi,Moga,Punjab,146.0,6.99,0.0
2026-05-15,MANDI020,Sugarcane,,,,,3350.19,4179.45,3765.0,3500.0,1.0,Kadapa Mandi,Ferozepur,Punjab,265.0,7.57,0.0
2026-05-15,MANDI021,Cotton,597.69,,2.0,,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-05-15,MANDI021,Maize,322.33,6.0,1.0,53.72,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-05-15,MANDI021,Mustard,,,,,5377.0,6197.53,5787.17,5650.0,1.0,Guna Mandi,Ferozepur,Punjab,137.17,2.43,0.0
2026-05-15,MANDI022,Cotton,746.82,197.0,3.0,3.79,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-05-15,MANDI022,Maize,0.0,86.0,1.0,0.0,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-05-15,MANDI022,Mustard,24.91,36.0,1.0,0.69,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-05-15,MANDI022,Sugarcane,486.39,7.0,1.0,69.48,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-05-15,MANDI022,Wheat,,,,,2129.41,2497.1,2313.26,2275.0,1.0,Eluru APMC,Karnal,Haryana,38.26,1.68,0.0
2026-05-15,MANDI023,Rice,398.01,,1.0,,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-05-15,MANDI025,Mustard,82.46,115.0,1.0,0.72,,,,,,Dindigul APMC,Karnal,Haryana,,,
2026-05-15,MANDI026,Maize,,,,,2139.28,2295.87,2218.0,2090.0,1.0,Tadipatri Mandi,Hisar,Haryana,128.0,6.12,0.0
2026-05-15,MANDI026,Sugarcane,,,,,3530.78,4027.12,3779.0,3500.0,1.0,Tadipatri Mandi,Hisar,Haryana,279.0,7.97,0.0
2026-05-15,MANDI027,Maize,44.63,7.0,1.0,6.38,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-05-15,MANDI027,Mustard,135.66,,1.0,,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-05-15,MANDI027,Rice,453.2,77.0,1.0,5.89,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-05-15,MANDI029,Sugarcane,109.68,92.0,1.0,1.19,,,,,,Asansol Grain Market,Sirsa,Haryana,,,
2026-05-15,MANDI031,Maize,300.71,,1.0,,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-05-15,MANDI031,Mustard,135.92,,1.0,,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-05-15,MANDI031,Wheat,650.15,88.0,2.0,7.39,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-05-15,MANDI032,Mustard,0.0,138.0,1.0,0.0,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-05-15,MANDI032,Rice,302.14,137.0,1.0,2.21,,2234.0,2057.22,2183.0,1.0,Chapra Grain Market,Unknown,Haryana,-125.78,-5.76,1.0
2026-05-15,MANDI032,Sugarcane,,,,,3140.94,3440.85,3290.9,3500.0,1.0,Chapra Grain Market,Unknown,Haryana,-209.1,-5.97,1.0
2026-05-15,MANDI033,Sugarcane,177.15,85.0,1.0,2.08,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-05-15,MANDI033,Wheat,392.06,136.0,2.0,2.88,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-05-15,MANDI034,Maize,262.93,84.0,1.0,3.13,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-05-15,MANDI035,Sugarcane,429.39,89.0,1.0,4.82,,,,,,Guntakal Mandi,Ambala,Haryana,,,
2026-05-15,MANDI036,Mustard,324.36,80.0,2.0,4.05,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-05-15,MANDI036,Rice,238.8,93.0,1.0,2.57,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-05-15,MANDI037,Rice,,,,,1941.5,2254.64,2098.0,2183.0,1.0,Jorhat Grain Market,Kurukshetra,Haryana,-85.0,-3.89,1.0
2026-05-15,MANDI038,Maize,,,,,1833.0,1965.31,1899.0,2090.0,1.0,Jalandhar Mandi,Kurukshetra,Haryana,-191.0,-9.14,1.0
2026-05-15,MANDI038,Mustard,459.76,21.0,2.0,21.89,,,,,,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-05-15,MANDI039,Mustard,208.21,77.0,1.0,2.7,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-05-15,MANDI040,Maize,184.14,147.0,1.0,1.25,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-05-15,MANDI040,Rice,490.85,127.0,1.0,3.86,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-05-15,MANDI041,Wheat,602.12,268.0,3.0,2.25,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-05-15,MANDI042,Maize,327.95,44.0,1.0,7.45,,,,,,Erode Mandi,Fatehabad,Haryana,,,
2026-05-15,MANDI043,Cotton,153.75,63.0,1.0,2.44,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-05-15,MANDI044,Maize,,,,,1850.74,2128.0,1989.26,2090.0,1.0,Dehri Mandi,Agra,Uttar Pradesh,-100.74,-4.82,1.0
2026-05-15,MANDI044,Wheat,,,,,2381.0,2675.0,2528.0,2275.0,1.0,Dehri Mandi,Agra,Uttar Pradesh,253.0,11.12,0.0
2026-05-15,MANDI045,Cotton,442.03,117.0,1.0,3.78,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-05-15,MANDI045,Sugarcane,,,,,3348.0,3745.07,3546.67,,1.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-05-15,MANDI045,Wheat,49.6,,1.0,,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-05-15,MANDI046,Maize,,,,,,2161.71,1972.33,2090.0,1.0,Baranagar Market,Unknown,Uttar Pradesh,-117.67,-5.63,1.0
2026-05-15,MANDI048,Sugarcane,,,,,3333.05,3745.96,3540.0,3500.0,1.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,40.0,1.14,0.0
2026-05-15,MANDI049,Cotton,97.69,,1.0,,,,,,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-05-15,MANDI050,Wheat,0.0,143.0,1.0,0.0,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-05-15,MANDI051,Maize,476.7,216.0,2.0,2.21,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-05-15,MANDI051,Mustard,,,,,5883.0,6445.15,6164.0,5650.0,1.0,Gulbarga Market,Saharanpur,Uttar Pradesh,514.0,9.1,0.0
2026-05-15,MANDI052,Mustard,484.05,67.0,1.0,7.22,5579.0,6605.73,6092.39,5650.0,1.0,Kakinada APMC,Saharanpur,Uttar Pradesh,442.39,7.83,0.0
2026-05-15,MANDI052,Sugarcane,,,,,,4278.0,3872.0,3500.0,1.0,Kakinada APMC,Saharanpur,Uttar Pradesh,372.0,10.63,0.0
2026-05-15,MANDI053,Maize,,,,,1996.18,2319.72,2158.0,2090.0,1.0,Panihati Market,Saharanpur,Uttar Pradesh,68.0,3.25,0.0
2026-05-15,MANDI053,Mustard,516.8,147.0,2.0,3.52,,,,,,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-05-15,MANDI054,Cotton,334.23,53.0,1.0,6.31,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-05-15,MANDI055,Maize,461.77,78.0,1.0,5.92,,,,,,Chandigarh APMC,Bareilly,Uttar Pradesh,,,
2026-05-15,MANDI056,Maize,418.96,,1.0,,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
